ID	Length	SRX9120574	SRX9120575	SRX9120576	SRX9120577	SRX9120578	SRX9120579
ENSG00000142864	8999	99.0	120.0	286.0	273.0	45.0	103.5
ENSG00000108309	9499	2469.0	2884.0	10218.0	10457.5	6019.5	9397.5
ENSG00000260107	11499	1012.5	1234.5	1619.5	1574.0	1864.0	3350.5
ENSG00000160917	10499	360.0	330.5	387.0	409.0	480.5	707.0
ENSG00000204514	11999	381.0	383.0	422.0	456.5	345.0	634.5
ENSG00000248278	12999	1497.5	1810.0	1153.0	1133.0	256.5	342.5
ENSG00000260946	9999	956.0	1156.5	2061.0	1968.5	351.0	571.0
ENSG00000103056	7999	182.0	213.5	248.0	221.5	57.5	83.5
ENSG00000266598	7499	238.5	323.0	292.0	293.0	447.5	854.0
ENSG00000221238	3999	37.0	11.0	57.5	97.5	130.5	177.0
ENSG00000129315	5999	115.5	100.0	171.5	120.5	24.5	52.5
ENSG00000269890	3999	44.0	46.0	12.0	3.0	3.5	12.5
ENSG00000224099	7499	988.0	1177.5	382.0	435.5	560.5	730.0
ENSG00000221869	9999	404.5	512.5	423.0	380.5	1752.5	2737.5
ENSG00000155545	8499	278.5	319.5	280.5	298.5	383.5	581.5
ENSG00000146282	8999	569.0	675.5	183.0	171.0	82.0	87.5
ENSG00000260545	9999	160.5	177.5	1057.5	1052.5	661.5	1315.5
ENSG00000259250	19999	4721.0	5603.5	1257.5	1210.5	493.5	800.5
ENSG00000266174	9499	3.5	9.0	320.0	334.0	68.0	116.5
ENSG00000256658	10999	2752.5	3403.0	1165.5	1147.5	2479.5	4004.0
ENSG00000102158	6499	375.0	308.5	603.0	444.0	56.5	51.0
ENSG00000271303	3999	266.5	229.0	369.5	312.5	128.5	209.5
ENSG00000108010	19499	23.5	31.0	459.0	462.0	54.0	136.5
ENSG00000267080	31499	440.5	481.0	1096.0	979.0	100.0	158.5
ENSG00000253942	17499	88.5	84.0	747.5	756.5	2592.0	3372.5
ENSG00000152133	8999	4172.0	5175.0	928.0	987.5	592.5	780.0
ENSG00000146063	10499	19330.0	22326.5	52076.0	53913.5	27397.0	40861.0
ENSG00000248648	3999	33.5	46.0	9.5	21.5	5.0	6.0
ENSG00000075275	13499	397.0	423.5	443.0	460.5	49.0	88.0
ENSG00000212978	3999	103.0	133.5	43.0	34.0	11.5	26.5
ENSG00000184348	22999	90.5	87.0	919.0	875.5	3714.0	6263.0
ENSG00000186814	10499	900.5	1049.5	179.5	169.5	458.5	825.5
ENSG00000162745	25499	1713.0	2063.0	2199.0	2105.0	530.0	765.0
ENSG00000177700	3999	424.5	472.0	1335.5	1323.0	1260.0	1904.0
ENSG00000168291	5999	354.5	374.0	122.0	150.0	53.5	79.5
ENSG00000213064	10499	124.5	182.5	68.5	72.0	29.5	64.5
ENSG00000150316	5499	4.0	0.0	16.5	19.5	83.0	106.0
ENSG00000265558	9999	20.0	16.0	126.0	124.0	22.5	55.5
ENSG00000188283	5499	161.0	152.0	83.5	79.5	5.0	27.5
ENSG00000260500	4999	473.0	551.0	358.0	358.0	227.5	383.5
ENSG00000269893	5999	43.5	56.5	64.0	58.0	270.5	388.5
ENSG00000072310	6999	241.0	295.5	109.0	104.5	52.0	69.0
ENSG00000268543	17999	147.5	162.0	401.5	387.0	53.0	99.5
ENSG00000257058	31999	1063.5	1202.5	4346.0	4367.0	3450.0	4998.5
ENSG00000102901	8499	32.5	37.0	128.5	102.5	180.0	399.0
ENSG00000071462	5999	36.5	30.0	120.0	149.0	173.5	277.0
ENSG00000234181	7999	1398.5	1594.0	1486.0	1538.5	1567.0	2185.0
ENSG00000143751	16999	21.0	24.5	382.5	366.0	153.5	274.0
ENSG00000156973	9999	106.0	77.5	199.5	182.0	14.5	11.0
ENSG00000107949	6999	229.5	288.0	246.5	193.0	11.5	22.5
ENSG00000162076	14999	360.0	433.0	1403.0	1384.0	2187.0	3599.0
ENSG00000064932	11999	2011.0	2489.0	10363.0	11033.5	5663.5	7700.5
ENSG00000257681	3999	3.0	3.0	36.5	30.0	1.0	2.0
ENSG00000196576	3999	194.0	153.5	370.5	283.5	66.5	91.5
ENSG00000261039	13999	135.5	133.0	141.5	142.5	561.5	975.0
ENSG00000136490	4499	1138.0	1316.0	604.0	554.5	37.0	97.5
ENSG00000100941	14499	49.0	26.5	133.0	119.0	2085.5	3438.0
ENSG00000180488	9999	244.5	359.5	281.0	295.5	237.0	259.0
ENSG00000171314	12499	1002.5	1228.0	1681.0	1672.0	1533.0	2168.5
ENSG00000267350	10499	1612.0	1926.5	1314.5	1323.0	412.0	529.0
ENSG00000233822	9499	31.5	31.5	421.5	446.0	203.0	304.5
ENSG00000241258	9499	492.5	526.0	203.5	184.0	41.5	55.5
ENSG00000100461	7999	201.0	255.5	231.5	210.5	18.0	22.0
ENSG00000181045	17999	127.5	149.5	187.5	183.0	728.5	1208.5
ENSG00000223663	19999	2940.5	3409.0	10761.5	10313.0	4739.0	7999.5
ENSG00000172543	6499	184.5	207.5	1228.5	1015.5	973.5	1722.0
ENSG00000186468	13700	146.0	149.0	547.5	413.5	2440.0	3081.0
ENSG00000105287	8499	33.0	37.0	173.5	166.5	10.0	15.0
ENSG00000163516	8499	83.0	100.0	184.0	156.5	216.0	388.0
ENSG00000245748	9499	417.5	413.0	246.0	249.0	26.0	57.5
ENSG00000225931	8499	4.5	8.5	208.0	193.5	5.0	4.0
ENSG00000139780	8499	391.0	475.5	374.0	376.0	110.0	115.5
ENSG00000267139	8499	48.5	89.0	262.5	210.0	37.5	67.5
ENSG00000110171	8499	16.0	11.5	110.5	81.5	5.0	5.0
ENSG00000238273	34499	201.5	228.5	199.5	202.0	4249.0	6424.0
ENSG00000135912	6999	326.5	338.5	188.5	193.0	50.5	81.5
ENSG00000116761	9999	395.0	440.5	497.5	538.0	88.5	145.0
ENSG00000083457	4999	37.5	36.5	49.0	71.5	101.5	94.5
ENSG00000141720	15499	423.0	417.5	867.5	792.5	1023.5	1270.0
ENSG00000145703	7499	147.0	152.0	89.5	56.0	664.0	1158.0
ENSG00000156990	7499	110.5	148.5	386.5	391.5	65.0	86.5
ENSG00000137504	11999	230.0	281.5	206.5	171.5	792.5	1095.5
ENSG00000201683	4999	0.0	0.0	41.5	44.5	2.0	4.0
ENSG00000269290	5999	45.0	34.0	97.0	102.5	297.5	386.5
ENSG00000179085	12999	1759.5	2076.0	2926.5	3093.5	1706.0	2371.5
ENSG00000158470	3999	123.5	96.0	152.0	83.5	11.0	3.5
ENSG00000065057	4499	325.0	411.0	145.0	128.5	51.0	84.0
ENSG00000189042	4999	13.5	33.0	63.5	45.5	9.5	11.5
ENSG00000068001	9499	95.0	103.0	423.0	307.5	254.0	488.0
ENSG00000166482	4999	380.0	513.5	683.0	693.5	100.0	233.0
ENSG00000197980	3999	1.0	0.0	38.0	27.0	1.0	0.0
ENSG00000228265	5999	1.0	4.0	232.5	204.5	1.0	0.0
ENSG00000271155	10999	37.0	57.5	155.5	206.5	306.5	571.5
ENSG00000171861	19999	895.0	1040.5	952.0	896.0	187.5	285.5
ENSG00000222320	4499	2.0	6.5	37.5	13.0	441.5	696.5
ENSG00000255051	4499	0.0	0.0	43.5	55.5	0.0	1.0
ENSG00000165898	9999	573.5	724.0	866.5	936.5	113.5	208.5
ENSG00000227934	9499	98.0	66.5	461.0	390.0	4.0	14.5
ENSG00000108528	13499	248.5	216.0	903.5	810.5	1103.0	2271.5
ENSG00000271045	18499	4189.0	4756.5	2883.5	3003.0	5274.5	8112.5
ENSG00000148339	6999	150.0	187.0	750.0	583.5	275.5	415.5
ENSG00000112081	16499	12.5	12.0	191.0	174.0	879.0	1441.0
ENSG00000113552	5499	1061.0	1213.5	179.5	157.0	258.5	321.0
ENSG00000215271	9999	17.5	39.5	191.0	209.5	8.0	6.0
ENSG00000227523	27999	93.0	89.5	293.5	341.0	4053.0	6980.0
ENSG00000109270	16999	16.5	11.0	292.5	250.0	38.5	59.5
ENSG00000099968	9999	1151.0	1395.5	1621.0	1654.5	738.0	875.0
ENSG00000271598	5499	2.5	2.5	2.5	3.0	122.5	166.0
ENSG00000180198	13499	116.5	151.5	957.0	937.0	84.0	76.0
ENSG00000235332	4499	12.5	10.0	113.5	96.0	74.5	114.5
ENSG00000205890	7499	21.5	18.0	91.0	74.5	117.5	220.0
ENSG00000188042	13499	400.0	358.0	233.5	275.5	2236.0	4241.5
ENSG00000255857	11999	1185.0	1379.0	2087.0	2041.0	558.0	1361.5
ENSG00000259006	21499	1093.5	1316.0	3790.5	3781.5	1128.5	2049.0
ENSG00000101104	4999	185.5	199.5	524.5	633.0	429.0	798.0
ENSG00000150593	5499	156.5	202.0	103.5	108.0	62.0	74.5
ENSG00000230055	13999	642.0	871.0	1380.5	1268.0	972.5	1528.0
ENSG00000179593	7499	0.0	0.0	308.0	313.5	1.0	3.0
ENSG00000203602	5999	141.5	175.5	45.0	22.0	86.0	121.0
ENSG00000187475	5499	264.0	219.5	254.5	237.0	2443.0	3017.5
ENSG00000272359	14499	1875.0	2302.5	1388.5	1395.0	2840.0	4520.5
ENSG00000176401	6999	38.5	60.0	106.5	95.5	193.0	270.0
ENSG00000126246	28499	1735.0	2260.0	1762.5	1746.0	1612.5	2922.5
ENSG00000256458	4999	102.0	107.5	294.0	301.0	424.0	628.5
ENSG00000188760	7999	158.0	179.5	254.5	272.0	147.0	269.5
ENSG00000107341	4499	608.0	730.0	575.0	566.0	55.5	86.0
ENSG00000160214	25999	116.0	152.5	1392.5	1432.5	248.5	646.0
ENSG00000165271	13499	75.0	67.0	673.0	631.5	610.5	1241.0
ENSG00000101138	7499	210.5	217.0	122.0	124.0	30.5	27.0
ENSG00000068078	8999	1836.0	2100.0	4101.0	3885.0	337.0	539.5
ENSG00000223198	10999	84.5	121.5	244.0	218.5	29.0	38.5
ENSG00000185745	8999	303.5	250.0	90.0	70.0	91.0	239.0
ENSG00000268983	6499	532.5	518.0	766.5	619.0	226.0	372.0
ENSG00000095383	5999	86.5	62.5	463.5	498.0	61.0	123.5
ENSG00000119401	11499	370.5	425.5	60.0	66.0	72.0	87.5
ENSG00000233276	9499	588.5	360.0	1834.5	1705.5	1482.5	2047.0
ENSG00000196705	6499	116.0	132.0	119.5	133.5	29.5	34.5
ENSG00000125534	30499	631.5	370.0	5660.5	5402.5	3327.5	5453.0
ENSG00000088986	5999	1320.0	1594.5	1775.5	1854.5	1996.0	2527.0
ENSG00000138172	6999	1443.5	1626.5	1121.0	1190.0	165.5	315.5
ENSG00000205323	16499	331.5	372.0	514.5	501.5	483.0	803.5
ENSG00000163322	4999	153.5	155.5	85.5	80.0	199.0	348.0
ENSG00000109321	11999	3.0	9.0	60.5	62.0	677.5	1235.5
ENSG00000200351	9999	285.0	392.5	257.5	287.0	1474.5	2471.0
ENSG00000187860	11499	207.5	199.0	306.0	352.5	281.0	531.0
ENSG00000158987	6499	55.5	47.0	118.5	146.5	14.0	13.0
ENSG00000102981	3999	106.5	107.5	234.5	251.5	113.0	210.5
ENSG00000152291	14999	899.0	952.0	1231.0	1055.5	249.5	265.5
ENSG00000146540	5999	546.0	447.0	788.0	786.5	123.0	126.0
ENSG00000069482	5499	111.5	134.0	341.5	348.5	685.0	558.0
ENSG00000273015	8499	89.0	143.0	37.5	54.5	425.5	605.0
ENSG00000159147	15999	14066.5	16237.0	4277.0	4244.0	3079.0	5383.5
ENSG00000105655	20999	1039.5	1336.0	1177.5	1259.0	1160.0	2059.5
ENSG00000185631	6499	14.0	13.5	278.5	302.5	9.5	8.0
ENSG00000157890	9499	1787.0	2100.5	499.5	473.0	419.5	558.5
ENSG00000163491	5499	9.0	6.0	91.0	88.5	8.0	6.0
ENSG00000240235	3999	0.0	0.0	54.0	60.0	0.0	0.0
ENSG00000031081	12499	350.5	423.5	507.0	522.5	44.5	75.0
ENSG00000268061	15499	156.5	182.5	477.0	487.5	2334.0	4065.0
ENSG00000130821	27999	2871.5	3165.5	8855.5	8826.5	5692.0	8708.5
ENSG00000242198	5499	176.5	165.5	166.0	137.0	12.5	7.0
ENSG00000270361	10999	874.0	1058.0	2001.0	1858.0	369.0	630.0
ENSG00000136816	22999	3000.0	3430.5	5780.5	5489.5	2394.0	3507.5
ENSG00000111012	5999	181.5	218.0	83.0	71.5	103.0	169.5
ENSG00000177646	23999	50.5	53.0	1142.5	1073.0	22.0	44.0
ENSG00000253719	9999	78.5	83.0	43.0	35.0	400.5	507.5
ENSG00000120539	12999	929.5	1091.0	780.0	683.0	125.5	191.5
ENSG00000175548	5999	154.5	231.5	105.0	120.0	98.5	131.0
ENSG00000073792	15999	1161.0	1291.0	1334.0	1253.5	198.5	342.0
ENSG00000177606	8499	148.0	102.0	93.0	75.5	1546.5	2291.0
ENSG00000242902	8499	28.5	44.5	206.5	274.5	22.0	44.0
ENSG00000203813	4499	169.5	206.5	1160.0	1191.0	5130.0	7160.5
ENSG00000184956	11999	759.5	833.5	644.5	591.0	216.5	268.5
ENSG00000241568	12999	4975.0	5677.5	3575.0	3513.0	1501.0	2439.0
ENSG00000144355	12999	129.5	156.5	546.0	517.0	610.5	1201.5
ENSG00000260410	4999	1107.5	1239.0	531.0	445.5	189.0	277.5
ENSG00000207129	4499	56.5	70.5	160.5	181.5	214.0	417.0
ENSG00000197037	14499	78.0	79.5	226.0	247.5	19.5	70.0
ENSG00000136731	3999	129.0	109.0	278.0	214.5	25.0	23.5
ENSG00000200649	10999	2.0	11.0	44.5	44.0	618.0	967.5
ENSG00000236607	9499	0.0	0.0	154.0	169.5	79.0	65.0
ENSG00000227256	5499	32.5	23.5	79.0	75.0	7.5	9.0
ENSG00000165480	13499	1002.5	1170.0	2983.0	3053.0	2031.0	3076.0
ENSG00000165943	5499	69.5	47.0	177.0	123.0	308.5	357.0
ENSG00000122565	5999	920.5	610.0	286.0	194.5	128.0	194.5
ENSG00000198496	16499	275.5	322.5	820.0	846.0	206.5	353.0
ENSG00000251602	6999	91.0	138.0	267.5	268.0	55.0	87.0
ENSG00000118004	5999	2.5	2.0	113.5	105.5	0.0	1.0
ENSG00000250592	7999	64.5	100.5	144.5	161.5	464.5	998.5
ENSG00000125967	19999	1249.0	1536.0	2609.0	2416.5	311.0	570.0
ENSG00000113597	4999	512.5	606.5	120.0	102.0	86.0	151.0
ENSG00000273271	6999	515.5	598.0	1258.5	1232.0	1205.5	1968.0
ENSG00000254338	4499	0.5	6.0	52.5	27.0	21.5	33.0
ENSG00000269728	4999	1076.5	1366.5	268.5	262.0	70.0	97.0
ENSG00000227941	6499	3.0	0.5	21.5	25.0	186.5	249.0
ENSG00000168096	15499	1595.0	2016.0	3857.0	3880.0	1199.0	2316.5
ENSG00000233849	4499	10.5	10.5	156.5	112.5	173.5	241.5
ENSG00000254571	3999	2.5	4.0	51.5	66.0	11.0	24.0
ENSG00000188486	24999	1706.5	1798.0	1947.0	1649.5	2921.0	4866.5
ENSG00000161981	18999	350.0	319.5	1765.5	1605.5	912.0	1449.5
ENSG00000272667	6499	117.5	130.5	156.0	158.0	309.5	462.0
ENSG00000154511	11999	1413.0	1598.5	2233.0	2350.5	3854.0	4056.0
ENSG00000269921	7999	1323.0	1512.0	417.0	338.5	187.5	354.0
ENSG00000252141	4999	0.0	3.0	126.0	111.0	0.0	0.0
ENSG00000269979	7499	254.5	355.0	107.5	102.5	80.5	118.5
ENSG00000265334	8499	86.0	64.0	205.0	231.5	101.5	176.5
ENSG00000223109	15999	40.0	36.0	327.0	319.0	1264.5	2225.0
ENSG00000236896	9499	1326.0	1501.5	584.5	680.5	1941.0	3367.0
ENSG00000273175	20999	3.0	4.0	762.5	710.0	491.0	712.5
ENSG00000185986	5999	77.0	86.5	127.5	165.0	45.0	59.5
ENSG00000160294	5999	142.0	175.5	113.5	65.5	193.0	284.5
ENSG00000118046	9499	418.0	554.0	792.0	661.0	517.5	910.5
ENSG00000104889	13999	126.5	116.0	366.0	348.5	75.0	118.0
ENSG00000165275	9999	583.0	704.5	178.0	191.5	291.5	537.5
ENSG00000143224	14499	56.5	71.5	376.5	435.5	66.5	77.5
ENSG00000268530	26499	2576.5	2942.0	1016.0	1098.0	2541.5	5050.0
ENSG00000243317	10999	39.5	41.0	171.5	182.5	9.5	27.0
ENSG00000135945	7999	1645.5	1911.0	1157.5	1115.5	172.5	318.5
ENSG00000232119	9499	1271.5	1444.0	613.0	493.5	185.0	315.0
ENSG00000155229	11999	1085.5	1179.5	707.0	832.0	317.0	524.0
ENSG00000005075	7999	539.5	556.0	1868.0	1846.5	712.0	1303.0
ENSG00000152128	7999	2501.5	2844.5	9323.0	8326.5	509.5	1231.5
ENSG00000260033	13999	131.0	145.0	187.5	189.0	1079.0	2034.0
ENSG00000158483	5999	138.0	151.5	112.5	111.5	11.5	13.0
ENSG00000143889	21999	29.5	48.0	528.0	521.5	22.0	33.5
ENSG00000164588	3999	23.0	40.5	8.0	12.5	0.0	0.0
ENSG00000104219	10499	1810.5	2053.5	388.0	361.5	192.0	293.5
ENSG00000132600	15499	56.5	69.0	696.0	672.5	113.0	152.0
ENSG00000214087	14499	1292.0	1553.5	2892.5	2695.0	1421.5	2550.5
ENSG00000160325	8499	536.0	678.0	179.0	203.0	151.0	222.0
ENSG00000261170	9499	84.0	97.5	196.0	198.0	14.0	20.0
ENSG00000263884	6999	9.5	14.5	34.0	56.5	116.5	117.0
ENSG00000238824	7999	48.0	57.0	400.0	416.0	103.0	164.5
ENSG00000228133	8999	52.0	58.0	69.5	68.5	123.5	217.5
ENSG00000009413	5999	58.5	90.0	44.5	57.0	9.5	9.0
ENSG00000100412	16999	719.0	821.0	1219.5	1237.5	935.5	1513.0
ENSG00000106305	3999	3439.0	4236.5	2066.0	2164.5	967.5	1555.0
ENSG00000149925	23999	3616.5	3935.0	10996.0	8098.5	7285.5	9978.5
ENSG00000163888	29411	1288.5	1595.0	1543.5	1645.5	2612.5	3894.5
ENSG00000137770	7999	292.0	363.5	159.5	139.5	744.5	1048.0
ENSG00000272678	21999	24.0	47.5	1125.5	1061.5	12.0	8.0
ENSG00000137700	4999	505.5	573.5	313.5	298.0	350.5	595.5
ENSG00000110944	4999	449.5	570.5	499.5	464.5	108.0	149.5
ENSG00000136457	4499	67.0	82.0	253.5	239.5	56.0	131.5
ENSG00000255299	3999	3.0	3.0	38.0	37.5	3.0	1.5
ENSG00000183723	4999	1185.0	1286.5	544.5	468.5	333.0	569.5
ENSG00000250107	8999	741.0	937.5	2246.5	2415.0	918.5	1624.5
ENSG00000170835	7499	3.0	1.0	73.0	90.0	10.0	6.0
ENSG00000163382	14499	1611.0	1761.0	1310.5	1412.5	1660.5	2483.0
ENSG00000268163	4499	65.5	108.0	188.0	207.0	122.0	221.0
ENSG00000133028	9999	1318.0	1441.0	1146.5	1073.0	178.5	357.0
ENSG00000252436	27499	362.0	417.5	306.5	340.5	1790.5	3273.5
ENSG00000260722	8999	38.5	38.0	482.0	461.5	10.5	6.0
ENSG00000272476	6999	6.5	6.0	171.0	146.0	41.5	68.5
ENSG00000271711	7999	349.5	394.0	232.0	192.0	778.5	1326.0
ENSG00000261434	10499	1254.0	1376.5	1661.5	1620.0	413.0	785.5
ENSG00000177337	14483	304.5	368.5	261.5	277.5	771.0	1520.5
ENSG00000157184	5999	420.5	442.5	1017.5	851.0	433.5	654.0
ENSG00000258430	9499	1966.0	2143.0	3552.0	3450.0	843.0	1420.5
ENSG00000166130	20999	5139.0	5913.0	14035.0	13666.5	6735.0	9300.0
ENSG00000005007	12999	735.0	757.5	1596.0	1720.0	603.5	762.0
ENSG00000234235	3999	0.0	0.0	33.5	35.5	0.0	0.0
ENSG00000121316	6999	3660.5	4448.5	640.0	632.0	420.5	532.5
ENSG00000224250	4999	1243.5	1426.5	242.0	270.5	147.5	178.5
ENSG00000239377	6999	2339.0	2893.5	1521.5	1666.5	2664.0	4427.0
ENSG00000224906	5999	62.5	81.0	431.0	487.5	82.0	96.0
ENSG00000264004	4999	299.0	400.0	559.5	527.0	312.0	399.0
ENSG00000161179	10499	3674.0	4026.0	1920.0	1763.5	3593.5	5751.5
ENSG00000250259	9999	6.5	2.5	121.5	121.5	30.0	62.5
ENSG00000227177	6999	10.0	19.5	29.5	42.5	91.5	137.5
ENSG00000112306	16999	79.5	80.5	292.0	303.5	2062.0	3360.5
ENSG00000227982	5999	8.5	5.5	8.5	11.5	395.0	538.0
ENSG00000232098	16999	1119.5	1305.5	4259.0	4484.5	5591.5	6949.0
ENSG00000246889	3999	24.0	31.0	61.0	43.5	4.0	6.5
ENSG00000143367	16999	24.0	29.5	781.0	772.5	18.5	38.0
ENSG00000174939	6499	291.0	362.0	1008.5	1117.0	1012.0	1986.0
ENSG00000167674	12499	118.5	134.0	438.0	418.0	45.5	75.0
ENSG00000171357	6999	55.0	76.0	83.0	117.0	40.0	88.5
ENSG00000266933	8499	36.5	82.0	429.5	455.5	470.5	881.0
ENSG00000160584	4999	25.0	13.0	178.0	124.5	3.0	11.0
ENSG00000189403	7499	264.0	351.5	378.5	333.0	294.0	412.0
ENSG00000135049	4999	139.5	167.0	53.0	32.5	32.5	29.0
ENSG00000171241	10999	260.0	283.0	314.0	272.0	13.5	20.0
ENSG00000122034	9999	590.5	770.5	372.0	444.0	175.0	261.5
ENSG00000155749	4499	1047.5	1292.5	1088.5	1077.5	123.0	177.5
ENSG00000137200	12999	57.5	91.5	231.5	279.0	111.5	174.5
ENSG00000170075	13999	385.5	521.5	139.5	178.5	910.0	1500.5
ENSG00000185404	4999	83.5	107.0	30.0	31.0	4.0	8.0
ENSG00000051620	3999	229.0	284.0	93.0	116.5	28.0	38.0
ENSG00000246089	3999	2.0	1.0	8.0	5.0	52.0	64.0
ENSG00000071889	3999	4.0	6.5	41.5	35.0	4.0	6.0
ENSG00000173163	8499	34.0	41.0	131.5	141.0	21.0	32.0
ENSG00000138297	9999	4477.0	4888.0	3876.5	3764.0	857.0	1292.5
ENSG00000185291	13499	20751.0	25041.5	71822.0	75815.5	37786.5	58159.5
ENSG00000183150	4999	0.5	0.0	63.5	66.5	5.0	2.5
ENSG00000269913	9499	187.5	221.5	558.0	591.0	420.0	672.0
ENSG00000157483	12499	519.5	636.5	188.5	195.0	86.0	133.5
ENSG00000143977	11999	4063.5	4478.0	3164.5	2913.0	1485.5	2399.5
ENSG00000240143	4499	26.0	32.0	23.0	32.5	19.0	27.5
ENSG00000132361	3999	564.0	521.5	599.5	347.0	133.5	184.5
ENSG00000235919	13499	123.0	148.5	298.5	307.5	1545.5	1880.0
ENSG00000243498	4999	46.5	32.0	96.0	104.5	223.0	380.0
ENSG00000183562	5499	48.5	67.5	130.5	156.5	262.5	432.5
ENSG00000248949	25499	14.5	4.0	2159.0	2284.5	18.0	11.0
ENSG00000174669	4499	72.5	53.5	54.5	56.0	25.5	46.5
ENSG00000174871	6499	310.5	375.5	1295.5	1265.5	577.0	972.0
ENSG00000115875	12999	157.5	126.0	107.0	151.5	1087.5	1817.5
ENSG00000160396	5499	617.0	786.0	3259.0	3143.0	1264.5	1819.5
ENSG00000147382	4999	147.0	115.5	206.0	199.0	30.0	61.0
ENSG00000264421	13499	2.0	3.0	113.0	120.0	489.0	837.5
ENSG00000261240	5499	148.0	201.5	400.5	337.0	42.0	80.0
ENSG00000246640	7499	0.0	1.5	65.0	59.5	89.5	223.5
ENSG00000271509	13499	36.5	46.0	69.0	60.0	2228.0	3747.5
ENSG00000140939	15999	288.0	368.0	316.0	333.5	190.0	376.5
ENSG00000171155	14999	446.5	495.5	700.0	631.0	272.5	408.5
ENSG00000260054	5499	36.0	30.5	68.5	58.5	120.0	189.0
ENSG00000261641	9499	561.0	639.5	1468.0	1358.0	188.0	342.0
ENSG00000107021	7999	295.5	262.5	817.0	612.5	37.5	55.0
ENSG00000118363	5499	3.0	10.0	52.0	80.5	2.5	5.5
ENSG00000111640	4999	5939.5	2243.5	46856.5	18923.0	7828.5	6246.0
ENSG00000171552	3999	136.0	76.0	166.0	108.5	62.5	105.5
ENSG00000234498	14499	48.0	55.0	335.0	312.0	1798.0	2853.0
ENSG00000163913	3999	6.0	5.5	41.5	37.0	4.5	3.0
ENSG00000042493	10499	275.0	346.5	242.0	246.0	146.0	170.0
ENSG00000266651	5499	1321.0	1552.5	2563.5	2869.0	1699.5	2438.5
ENSG00000180822	7999	7.5	5.5	558.0	567.0	0.0	5.0
ENSG00000260005	4999	106.5	125.0	273.5	277.0	352.0	649.0
ENSG00000264149	7499	4604.5	5684.0	2173.0	1890.5	1297.0	2066.5
ENSG00000007866	7999	2134.5	2528.5	1715.0	1840.0	4581.0	7192.0
ENSG00000162852	7999	23.0	8.0	85.5	96.0	6.5	2.0
ENSG00000180638	6999	3054.0	3492.5	594.5	631.0	347.0	537.0
ENSG00000265073	4999	1.0	4.5	132.0	129.5	346.5	548.0
ENSG00000099800	6499	57.5	69.0	193.5	171.0	1313.0	2636.0
ENSG00000273275	10499	693.5	834.5	540.5	482.5	88.5	248.5
ENSG00000234028	5999	4.5	2.5	81.5	60.5	8.5	24.5
ENSG00000185022	12999	1867.0	2186.5	2438.5	2312.5	778.0	1338.5
ENSG00000187699	9999	359.5	399.5	481.0	531.0	454.5	421.0
ENSG00000141580	9999	282.5	275.5	935.0	708.5	33.0	31.5
ENSG00000130363	11999	76.5	72.5	174.0	171.5	27.5	35.5
ENSG00000117601	18999	366.0	449.5	166.5	161.5	37.0	127.5
ENSG00000176018	10999	1208.0	1482.5	429.0	449.5	276.0	293.0
ENSG00000132142	17499	192.5	116.0	469.0	381.0	27.0	50.5
ENSG00000197061	5999	133.5	117.5	193.0	191.5	1382.0	1444.0
ENSG00000083520	12499	554.0	676.5	718.5	629.0	82.0	115.5
ENSG00000169908	8499	1350.5	1119.0	207.5	175.0	986.0	1614.0
ENSG00000227269	5499	0.0	0.0	55.5	50.5	0.0	0.0
ENSG00000197599	4999	8.5	8.0	124.0	78.5	3.5	13.0
ENSG00000238221	4999	638.0	759.5	412.5	425.5	203.0	346.0
ENSG00000186868	4999	600.5	702.0	329.0	311.5	42.5	87.0
ENSG00000267049	10999	302.5	485.0	330.0	316.5	606.5	941.5
ENSG00000123643	4499	40.5	44.5	81.5	91.5	6.0	15.5
ENSG00000087237	4499	2.5	2.5	70.5	89.5	0.0	3.5
ENSG00000126775	5499	71.0	52.0	81.5	97.0	8.0	3.0
ENSG00000127314	5499	40.0	52.5	57.0	77.5	5.0	3.5
ENSG00000176410	12999	226.5	269.5	299.0	342.5	1032.0	1579.5
ENSG00000187634	15999	1264.5	1587.5	3875.5	4006.0	2282.5	3128.0
ENSG00000238951	4499	0.0	0.0	48.5	58.5	17.5	35.0
ENSG00000101447	5499	313.5	232.5	611.5	450.0	44.0	48.5
ENSG00000141232	8499	155.0	149.0	242.0	182.0	338.5	560.5
ENSG00000244151	15999	1817.5	2135.0	2273.0	2342.0	1233.5	2365.5
ENSG00000269337	3999	15.5	19.5	28.0	41.5	133.5	175.0
ENSG00000226752	4499	2017.0	2281.5	774.0	827.5	451.5	815.5
ENSG00000255390	5999	5.0	13.0	273.5	321.0	0.0	6.0
ENSG00000104969	4999	363.0	277.0	680.5	510.5	57.5	55.5
ENSG00000126106	8999	105.5	147.5	99.0	104.0	394.0	708.0
ENSG00000137497	9499	455.5	465.5	1250.5	1141.0	100.0	249.0
ENSG00000260206	8499	894.0	1164.0	444.5	467.0	811.0	1593.0
ENSG00000113073	26499	257.5	213.0	2115.0	2116.5	1074.5	1702.5
ENSG00000204356	20999	64.5	58.5	667.5	589.5	624.5	1301.0
ENSG00000149308	12999	627.5	789.0	2354.0	2285.5	1443.0	1621.5
ENSG00000186230	4999	115.5	127.0	58.0	74.0	17.0	37.0
ENSG00000149792	12499	620.0	615.0	1117.0	1068.5	488.5	806.5
ENSG00000257704	5499	65.0	74.5	370.5	267.5	117.5	230.5
